"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000157873.18",96.1128707569004,0.367767878216002,0.150673296534784,2.44082983961992,0.0146535574985763,0.0246410530661098
"ENSG00000224550.1",12.6630780151973,0.989415331339877,0.405674269402898,2.43894031730475,0.0147304008627852,0.0247676706507694
"ENSG00000117153.16",920.074503437475,0.158719296512612,0.0651102102421495,2.43770210420645,0.0147809491149951,0.0248500537393594
"ENSG00000197016.12",127.505049025401,-0.292895062386648,0.120161625358902,-2.43750915911648,0.0147888395691005,0.0248607098423891
"ENSG00000068745.15",898.024977207382,-0.170510568615349,0.0699599157131389,-2.43726092116098,0.0147989966747774,0.0248751736530497
"ENSG00000139910.20",124.629564363389,-0.280012246131225,0.114917370439703,-2.43663986619106,0.0148244351986399,0.0249153177939786
"ENSG00000169398.20",1900.82599786816,-0.113473649460032,0.0465880305341995,-2.43568247377903,0.0148637256516762,0.0249787319025178
"ENSG00000176422.14",225.66182584286,-0.224751596743088,0.0922854395267355,-2.43539607001576,0.0148754972000673,0.0249958915918461
"ENSG00000146066.3",821.678967252759,0.228072838236386,0.0936602582868705,2.43510793593826,0.0148873481547,0.0250116957991689
"ENSG00000104325.7",1506.00620234925,-0.160666158735473,0.0659795169119371,-2.43509146861313,0.0148880257070161,0.0250116957991689
"ENSG00000187097.13",480.977148996825,-0.173072731230777,0.0711173737952673,-2.43362095637867,0.0149486399612884,0.0251108931578349
"ENSG00000143256.5",760.343174439799,0.181075776631807,0.074426319630104,2.43295352412623,0.0149762230603564,0.0251545894250974
"ENSG00000183828.15",69.4246574771605,0.507715485036776,0.208788059023273,2.43172663902289,0.0150270437536276,0.0252373031143812
"ENSG00000124299.15",1535.48888003946,0.185273771307993,0.0761918490071552,2.43167443397513,0.0150292095845569,0.0252382941828316
"ENSG00000104361.10",610.359339025914,0.220417948235635,0.0906498560310148,2.43153114507123,0.0150351556247708,0.0252456324186974
"ENSG00000111262.6",8.63967408058295,-1.00355948276317,0.412765452796079,-2.4313068740735,0.0150444663276856,0.0252586181520482
"ENSG00000103245.14",336.350062565207,0.220620587939118,0.090743450407775,2.43125632701547,0.0150465655108126,0.0252594947895068
"ENSG00000175216.15",3316.44858027017,-0.144639001727775,0.0594980783440115,-2.43098610498793,0.0150577920149568,0.025275692171826
"ENSG00000162402.14",1571.50057133663,-0.166269603555623,0.0684327082394434,-2.42968030687682,0.0151121460559571,0.0253626539933675
"ENSG00000197818.12",507.720900491699,-0.146789210829242,0.0604154005235296,-2.4296654422091,0.0151127657933882,0.0253626539933675
"ENSG00000168397.17",1037.92669196149,0.204629534222025,0.0842248396702868,2.4295627634684,0.0151170472847452,0.0253671813891842
"ENSG00000130402.13",17645.3522875049,-0.168928497179709,0.0695569197152342,-2.42863683255817,0.0151557049673472,0.0254293868072492
"ENSG00000094914.14",574.149017055985,-0.267884312796453,0.110307236562643,-2.42852890838511,0.0151602164694095,0.0254342921536118
"ENSG00000163785.13",1289.22451759542,0.168906234970922,0.0695636377041694,2.4280822646053,0.015178899880844,0.0254629701918179
"ENSG00000152223.16",3753.59206764897,-0.241804770254847,0.0996391806113544,-2.4268040822015,0.0152324791996839,0.0255501748184457
"ENSG00000118482.12",1497.721176369,-0.196641717227708,0.0810441335228626,-2.42635350246832,0.0152514064257969,0.0255792436358103
"ENSG00000151689.13",618.254895607585,-0.182241160568217,0.0751142257843609,-2.42618703268536,0.0152584044563266,0.0255883011388318
"ENSG00000168872.17",201.421906898795,-0.247868484246277,0.102175187631406,-2.42591660453274,0.0152697786992045,0.025604502487318
"ENSG00000223403.6",25.9367543844109,0.591785676188756,0.243946670777213,2.42588133834059,0.0152712625498751,0.025604502487318
"ENSG00000259429.5",8.5001707792872,1.07528871247922,0.443421899212933,2.42497881676083,0.0153092800233962,0.0256655576862819
"ENSG00000175416.16",1973.51283754255,-0.184189447908837,0.0759571847728488,-2.42491146110349,0.0153121206256282,0.025667633287356
"ENSG00000104863.12",67.0378268925756,0.396257095220805,0.16354076567472,2.42298666993497,0.0153934915179453,0.025801334621487
"ENSG00000272655.2",10.1421202518264,-0.851150491309383,0.351304776248254,-2.42282641414447,0.0154002834933388,0.0258100178625936
"ENSG00000256006.1",5.83576327027534,-1.36059062227109,0.561662800652827,-2.42243321204406,0.0154169593973379,0.0258352624677925
"ENSG00000260219.3",24.6839990426684,0.596653754279498,0.246330316334696,2.42216939903089,0.0154281567504694,0.0258513219659241
"ENSG00000184640.20",10102.2218258119,-0.213169602029019,0.0880184954631492,-2.42187282238046,0.015440753278682,0.0258697223080178
"ENSG00000060491.17",968.332275461245,-0.232535870537593,0.0960234046634051,-2.42165825459648,0.0154498722790809,0.025882293096333
"ENSG00000214541.3",12.5186826139725,0.826168828715029,0.341167903758133,2.42159013088386,0.0154527684866265,0.0258844376542875
"ENSG00000092929.12",12.0450579041588,0.887832954737385,0.36664012116406,2.42153791548663,0.015454988692453,0.0258854495333075
"ENSG00000121743.4",7.59410762065375,-1.06406942384487,0.439436212418866,-2.42144227938731,0.0154590558804871,0.0258895543745046
"ENSG00000184436.12",362.134162867336,-0.244890138484447,0.101163020580042,-2.4207475921568,0.0154886276483369,0.0259363668628764
"ENSG00000186111.11",2234.47732378533,0.158853702104736,0.0656337285736051,2.42030592436311,0.0155074546442872,0.0259651788665637
"ENSG00000213741.11",1205.6801061359,-0.189412322392298,0.0782732760208546,-2.41988494696239,0.0155254184129369,0.0259925396383412
"ENSG00000197632.9",6.79455881822783,-1.37581957268288,0.568624885102204,-2.41955568377138,0.0155394813515625,0.0260133646329408
"ENSG00000101966.13",1537.5276615402,0.272253492738323,0.112530121022405,2.41938327502657,0.0155468494558529,0.0260229791759218
"ENSG00000273702.1",10.6446811740328,0.832955246970618,0.344330560669224,2.41905698219678,0.0155608024048367,0.0260436125515433
"ENSG00000246705.5",78.2599521642194,-0.355198607245227,0.146866341473584,-2.41851607169716,0.0155839571192253,0.0260796407040677
"ENSG00000233622.3",9.09018028501704,1.03877659454158,0.42976234647638,2.41709540879629,0.0156449157609275,0.026178919321226
"ENSG00000174574.16",1305.30133835607,-0.165788615890839,0.068607787280522,-2.41646936102117,0.0156718451134804,0.0262212413227426
"ENSG00000099821.14",936.939479972531,-0.226231581344921,0.0936475634597557,-2.41577648138323,0.0157016967618602,0.0262684433919694
"ENSG00000204178.11",986.122789052758,0.172920730463472,0.0715893632127505,2.41545283689119,0.0157156576154984,0.026289053579889
"ENSG00000073578.18",35.0109600527842,0.603037038401627,0.249692313675543,2.4151205518694,0.0157300025496852,0.0263103018836996
"ENSG00000246640.2",13.3693653049458,0.971343278601112,0.402255485427546,2.41474215713602,0.0157463520914716,0.0263348983448992
"ENSG00000129116.19",16944.5041102229,0.143614259652711,0.0594906679668404,2.41406366008128,0.0157757057789318,0.0263812361099552
"ENSG00000168778.13",306.197370429209,0.228084403085264,0.0945649672953136,2.41193339995547,0.0158681798213219,0.0265314433840605
"ENSG00000137965.11",1401.43363426098,-0.37220864423952,0.154320591497526,-2.41191820629775,0.015868841082556,0.0265314433840605
"ENSG00000143469.20",419.857731691467,-0.342789242425878,0.142126534169659,-2.41185957589512,0.0158713930331734,0.0265329404250431
"ENSG00000119599.17",326.735354833192,0.226268693030012,0.0938318013252768,2.41142863969572,0.0158901610667924,0.0265597722687166
"ENSG00000150991.16",23314.6677262117,-0.131234659139866,0.0544222642935083,-2.41141490240273,0.0158907596710439,0.0265597722687166
"ENSG00000177599.13",16.5426941709082,0.635168846040127,0.263433654999951,2.41111503403103,0.0159038314144584,0.0265788468035665
"ENSG00000100344.11",522.282086764929,0.306279425232598,0.127046094638709,2.41077402736062,0.0159187079316761,0.0266009332229167
"ENSG00000250412.1",11.0044434913871,0.964494804402879,0.400116466606563,2.41053514388668,0.0159291365810838,0.0266155832066783
"ENSG00000143952.20",504.117696815939,-0.215800370610966,0.089534931200399,-2.41023662740028,0.0159421770011346,0.0266345936191898
"ENSG00000075391.18",1389.45126144997,-0.270029483584417,0.112049162902521,-2.40991968694431,0.0159560325282927,0.0266549617235778
"ENSG00000179627.10",104.288311409163,0.290963163206943,0.120738725484715,2.4098578317673,0.0159587378545833,0.026656700825619
"ENSG00000232573.1",92.928780049655,-0.357602801914466,0.148399529420422,-2.40973002617389,0.0159643288959926,0.0266632592207626
"ENSG00000091483.8",1189.69721184061,-0.148897723072682,0.0618055823797602,-2.40913065356767,0.0159905723054644,0.0267043057675554
"ENSG00000141577.14",197.275190061594,-0.310369089356502,0.128846296216979,-2.40883206168252,0.0160036602400647,0.0267233763620848
"ENSG00000234807.8",14.2641431196615,0.738330441909792,0.306518452341196,2.40876344073384,0.0160066693767064,0.0267256148657048
"ENSG00000159200.18",512.874444333376,0.281068091749695,0.116703781195754,2.40838890453981,0.016023102147009,0.0267502634030273
"ENSG00000138463.9",473.654303702924,0.192054948088207,0.0797479195999863,2.40827533873674,0.0160280877745311,0.0267557980077816
"ENSG00000173905.9",2400.29866444825,0.208578637453786,0.0866110588440229,2.40822177026393,0.0160304399456898,0.0267569358701661
"ENSG00000289353.1",125.85345630221,-0.355888757670608,0.147785170324779,-2.40814932167072,0.0160336216184625,0.0267594578996472
"ENSG00000111801.16",680.774851611557,0.197900679001149,0.0821881317039452,2.40789849943321,0.0160446410867652,0.0267750590004916
"ENSG00000148835.12",71.7745933372588,-0.326452700807781,0.1355788438029,-2.40784396481775,0.0160470378576313,0.0267762689202709
"ENSG00000131067.17",431.523143441624,-0.237211330183922,0.0985813096692466,-2.40625054566426,0.0161172069761716,0.0268905525143063
"ENSG00000188266.14",34.3511429841443,0.506881784392168,0.210680700262334,2.40592414853858,0.0161316137042424,0.0269117859286376
"ENSG00000169740.14",366.562049941517,-0.211543461883535,0.0879277943886855,-2.40587704211487,0.0161336938525372,0.0269124530760351
"ENSG00000162694.14",1322.55521516002,0.219585940784682,0.0912766265049891,2.40571928644492,0.0161406618208504,0.0269212725590504
"ENSG00000164008.17",86.3691129166814,0.333367873584047,0.138580962808059,2.40558202821681,0.0161467265818613,0.0269285838881375
"ENSG00000158014.15",21.7873420636328,3.72661645297359,1.54926274728787,2.40541280650901,0.0161542064074612,0.0269382534126294
"ENSG00000178209.17",22652.6271618696,-0.149781058207318,0.0622710880014448,-2.40530658792798,0.0161589029662562,0.0269432801176895
"ENSG00000125378.16",31.9009599701743,0.537420273174524,0.22352079963339,2.40434122487025,0.0162016424888107,0.0270117318354618
"ENSG00000135077.10",5.6738778846517,1.41022277818302,0.586651770924369,2.4038498613257,0.0162234347578505,0.027045249221117
"ENSG00000140718.21",1749.64420031555,-0.107101816804933,0.0445554936000412,-2.40378476706706,0.0162263236588725,0.0270453868605889
"ENSG00000174915.12",693.659672965905,-0.229286766562242,0.095386241021154,-2.40377190785192,0.0162268944078329,0.0270453868605889
"ENSG00000164112.14",26.9694300659367,0.566268783322711,0.235598872705713,2.4035292563986,0.016237667662724,0.0270605267874156
"ENSG00000168306.13",9.92781932220854,-0.906102734812255,0.377008332938389,-2.40340240691797,0.0162433020355427,0.0270671003644701
"ENSG00000189077.11",942.910812074023,0.259224508786659,0.107887001639181,2.40274087562108,0.0162727136419535,0.0271132897537885
"ENSG00000106034.18",1924.79866629781,-0.260634017972152,0.108532386274515,-2.40144003940833,0.0163306851864407,0.0272070506169358
"ENSG00000064490.14",433.466537077148,-0.223034444637897,0.092885266718331,-2.40118215210853,0.0163421994184736,0.0272234017769829
